Ticker,Date/Time,VNINDEX Close,Portfolio Equity
VNINDEX,06/02/2012 00:00,399.73,92324.04
VNINDEX,07/02/2012 00:00,401.08,92802.93
VNINDEX,08/02/2012 00:00,409.53,97103.46
VNINDEX,09/02/2012 00:00,411.39,96874.15
VNINDEX,10/02/2012 00:00,405.02,94270.55
VNINDEX,13/02/2012 00:00,395.54,91425.51
VNINDEX,14/02/2012 00:00,400.26,89270.04
VNINDEX,15/02/2012 00:00,397.41,89270.04
VNINDEX,16/02/2012 00:00,396.51,89270.04
VNINDEX,17/02/2012 00:00,403.3,89270.04
VNINDEX,20/02/2012 00:00,413.98,89270.04
VNINDEX,21/02/2012 00:00,410.91,89270.04
VNINDEX,22/02/2012 00:00,418.41,89270.04
VNINDEX,23/02/2012 00:00,423.89,89270.04
VNINDEX,24/02/2012 00:00,423.43,89270.04
VNINDEX,27/02/2012 00:00,428.41,89270.04
VNINDEX,28/02/2012 00:00,422.22,89270.04
VNINDEX,29/02/2012 00:00,423.64,89270.04
VNINDEX,01/03/2012 00:00,427.95,89270.04
VNINDEX,02/03/2012 00:00,439.6,90595.31
VNINDEX,05/03/2012 00:00,457.21,94811.59
VNINDEX,06/03/2012 00:00,445,95582.47
VNINDEX,07/03/2012 00:00,444.02,96343.38
VNINDEX,08/03/2012 00:00,431.66,93379.32
VNINDEX,09/03/2012 00:00,432.11,93019.56
VNINDEX,12/03/2012 00:00,428.02,93019.56
VNINDEX,13/03/2012 00:00,429.39,93019.56
VNINDEX,14/03/2012 00:00,433.86,93019.56
VNINDEX,15/03/2012 00:00,441.85,93019.56
VNINDEX,16/03/2012 00:00,438.52,93019.56
VNINDEX,19/03/2012 00:00,438.07,93019.56
VNINDEX,20/03/2012 00:00,440.29,93019.56
VNINDEX,21/03/2012 00:00,445.77,93019.56
VNINDEX,22/03/2012 00:00,445.67,93019.56
VNINDEX,23/03/2012 00:00,454.1,93019.56
VNINDEX,26/03/2012 00:00,459.26,93019.56
VNINDEX,27/03/2012 00:00,445.92,93019.56
VNINDEX,28/03/2012 00:00,446.32,93019.56
VNINDEX,29/03/2012 00:00,439.63,93019.56
VNINDEX,30/03/2012 00:00,441.03,93019.56
VNINDEX,03/04/2012 00:00,445.77,93019.56
VNINDEX,04/04/2012 00:00,439.77,89118.75
VNINDEX,05/04/2012 00:00,444.93,92107.95
VNINDEX,06/04/2012 00:00,447.44,92630.17
VNINDEX,09/04/2012 00:00,450.73,96291.96
VNINDEX,10/04/2012 00:00,450.85,95535.36
VNINDEX,11/04/2012 00:00,458.74,97462.8
VNINDEX,12/04/2012 00:00,465.26,95868.87
VNINDEX,13/04/2012 00:00,462.52,97916.3
VNINDEX,16/04/2012 00:00,468.26,102203.94
VNINDEX,17/04/2012 00:00,472.84,101397.06
VNINDEX,18/04/2012 00:00,472.16,101341.75
VNINDEX,19/04/2012 00:00,467.08,98448.3
VNINDEX,20/04/2012 00:00,465.72,95694.89
VNINDEX,23/04/2012 00:00,465.17,93987.41
VNINDEX,24/04/2012 00:00,465.65,94053.76
VNINDEX,25/04/2012 00:00,472.87,97234.84
VNINDEX,26/04/2012 00:00,470.21,96273.58
VNINDEX,27/04/2012 00:00,473.77,97852.12
VNINDEX,02/05/2012 00:00,472.46,99389.02
VNINDEX,03/05/2012 00:00,468.8,102936.39
VNINDEX,04/05/2012 00:00,476.32,108071.09
VNINDEX,07/05/2012 00:00,486.31,112612.13
VNINDEX,08/05/2012 00:00,488.07,113601.94
VNINDEX,09/05/2012 00:00,487.62,114420.24
VNINDEX,10/05/2012 00:00,486.07,112407.13
VNINDEX,11/05/2012 00:00,480.1,112394.3
VNINDEX,14/05/2012 00:00,469.69,107913.87
VNINDEX,15/05/2012 00:00,455.65,105153.32
VNINDEX,16/05/2012 00:00,449.91,105153.32
VNINDEX,17/05/2012 00:00,442.58,105153.32
VNINDEX,18/05/2012 00:00,434.95,105153.32
VNINDEX,21/05/2012 00:00,448.02,105153.32
VNINDEX,22/05/2012 00:00,447.94,105153.32
VNINDEX,23/05/2012 00:00,436.75,105153.32
VNINDEX,24/05/2012 00:00,426.92,105153.32
VNINDEX,25/05/2012 00:00,437.38,105153.32
VNINDEX,28/05/2012 00:00,435.48,105153.32
VNINDEX,29/05/2012 00:00,431.44,105153.32
VNINDEX,30/05/2012 00:00,435.34,105153.32
VNINDEX,31/05/2012 00:00,429.2,105153.32
VNINDEX,01/06/2012 00:00,428.8,105153.32
VNINDEX,04/06/2012 00:00,416.65,105153.32
VNINDEX,05/06/2012 00:00,421.02,105153.32
VNINDEX,06/06/2012 00:00,426.39,105153.32
VNINDEX,07/06/2012 00:00,434.41,105153.32
VNINDEX,08/06/2012 00:00,432.9,105153.32
VNINDEX,11/06/2012 00:00,432.5,105153.32
VNINDEX,12/06/2012 00:00,428.16,105153.32
VNINDEX,13/06/2012 00:00,427.61,105153.32
VNINDEX,14/06/2012 00:00,425.28,105153.32
VNINDEX,15/06/2012 00:00,433.09,105153.32
VNINDEX,18/06/2012 00:00,435.59,105153.32
VNINDEX,19/06/2012 00:00,431.08,105153.32
VNINDEX,20/06/2012 00:00,432.89,105153.32
VNINDEX,21/06/2012 00:00,431.14,105153.32
VNINDEX,22/06/2012 00:00,427.17,105153.32
VNINDEX,25/06/2012 00:00,424.12,105153.32
VNINDEX,26/06/2012 00:00,419.19,105153.32
VNINDEX,27/06/2012 00:00,418.04,105153.32
VNINDEX,28/06/2012 00:00,418.16,105153.32
VNINDEX,29/06/2012 00:00,422.37,105153.32
VNINDEX,02/07/2012 00:00,419.3,105153.32
VNINDEX,03/07/2012 00:00,413.09,105153.32
VNINDEX,04/07/2012 00:00,410.73,105153.32
VNINDEX,05/07/2012 00:00,413.83,105153.32
VNINDEX,06/07/2012 00:00,415.44,105153.32
VNINDEX,09/07/2012 00:00,408.12,105153.32
VNINDEX,10/07/2012 00:00,405.39,105153.32
VNINDEX,11/07/2012 00:00,407.28,105153.32
VNINDEX,12/07/2012 00:00,408.72,105153.32
VNINDEX,13/07/2012 00:00,416.98,105153.32
VNINDEX,16/07/2012 00:00,413.98,105153.32
VNINDEX,17/07/2012 00:00,417.55,105153.32
VNINDEX,18/07/2012 00:00,418.83,105153.32
VNINDEX,19/07/2012 00:00,428.38,105153.32
VNINDEX,20/07/2012 00:00,424.47,105153.32
VNINDEX,23/07/2012 00:00,421.99,105153.32
VNINDEX,24/07/2012 00:00,415.63,105153.32
VNINDEX,25/07/2012 00:00,412.91,105153.32
VNINDEX,26/07/2012 00:00,414.8,105153.32
VNINDEX,27/07/2012 00:00,413.16,105153.32
VNINDEX,30/07/2012 00:00,415,105153.32
VNINDEX,31/07/2012 00:00,414.48,105153.32
VNINDEX,01/08/2012 00:00,412.55,105153.32
VNINDEX,02/08/2012 00:00,416.1,105153.32
VNINDEX,03/08/2012 00:00,418.21,105153.32
VNINDEX,06/08/2012 00:00,423.16,105153.32
VNINDEX,07/08/2012 00:00,422.5,105153.32
VNINDEX,08/08/2012 00:00,423.57,105153.32
VNINDEX,09/08/2012 00:00,426.98,105153.32
VNINDEX,10/08/2012 00:00,425.56,105153.32
VNINDEX,13/08/2012 00:00,426.17,105153.32
VNINDEX,14/08/2012 00:00,429.47,105153.32
VNINDEX,15/08/2012 00:00,430.77,105153.32
VNINDEX,16/08/2012 00:00,430.83,105153.32
VNINDEX,17/08/2012 00:00,433.45,105153.32
VNINDEX,20/08/2012 00:00,437.28,105153.32
VNINDEX,21/08/2012 00:00,416.84,105153.32
VNINDEX,22/08/2012 00:00,410.23,105153.32
VNINDEX,23/08/2012 00:00,392.82,105153.32
VNINDEX,24/08/2012 00:00,399.72,105153.32
VNINDEX,27/08/2012 00:00,386.19,105153.32
VNINDEX,28/08/2012 00:00,385.78,105153.32
VNINDEX,29/08/2012 00:00,393.06,105153.32
VNINDEX,30/08/2012 00:00,397.25,105153.32
VNINDEX,31/08/2012 00:00,396.02,105153.32
VNINDEX,04/09/2012 00:00,402.08,105153.32
VNINDEX,05/09/2012 00:00,398.92,102723.66
VNINDEX,06/09/2012 00:00,393.41,99658.84
VNINDEX,07/09/2012 00:00,397.51,98525.7
VNINDEX,10/09/2012 00:00,388.88,94415.3
VNINDEX,11/09/2012 00:00,386.62,90563.95
VNINDEX,12/09/2012 00:00,388.35,89382.84
VNINDEX,13/09/2012 00:00,391.36,89808.15
VNINDEX,14/09/2012 00:00,398.87,92479.2
VNINDEX,17/09/2012 00:00,401.75,94030.41
VNINDEX,18/09/2012 00:00,394.51,90677.86
VNINDEX,19/09/2012 00:00,394.55,89933.35
VNINDEX,20/09/2012 00:00,389.28,87935.47
VNINDEX,21/09/2012 00:00,395.48,89183.05
VNINDEX,24/09/2012 00:00,390.37,85734.59
VNINDEX,25/09/2012 00:00,391.77,83595.79
VNINDEX,26/09/2012 00:00,395.12,86472.05
VNINDEX,27/09/2012 00:00,393.34,85494.58
VNINDEX,28/09/2012 00:00,392.57,84505.3
VNINDEX,01/10/2012 00:00,386.55,83795.28
VNINDEX,02/10/2012 00:00,384.32,83795.28
VNINDEX,03/10/2012 00:00,385.37,83795.28
VNINDEX,04/10/2012 00:00,384.51,83795.28
VNINDEX,05/10/2012 00:00,388.16,83795.28
VNINDEX,08/10/2012 00:00,393.45,83795.28
VNINDEX,09/10/2012 00:00,393.67,83795.28
VNINDEX,10/10/2012 00:00,394.66,83795.28
VNINDEX,11/10/2012 00:00,394.19,83795.28
VNINDEX,12/10/2012 00:00,392.54,83795.28
VNINDEX,15/10/2012 00:00,391.56,83795.28
VNINDEX,16/10/2012 00:00,399.22,83795.28
VNINDEX,17/10/2012 00:00,397.02,83795.28
VNINDEX,18/10/2012 00:00,398.51,83795.28
VNINDEX,19/10/2012 00:00,398.23,83795.28
VNINDEX,22/10/2012 00:00,397,83795.28
VNINDEX,23/10/2012 00:00,397.71,83795.28
VNINDEX,24/10/2012 00:00,395.45,83795.28
VNINDEX,25/10/2012 00:00,389.92,83795.28
VNINDEX,26/10/2012 00:00,391.7,83795.28
VNINDEX,29/10/2012 00:00,391.36,83795.28
VNINDEX,30/10/2012 00:00,389.86,83795.28
VNINDEX,31/10/2012 00:00,388.42,83795.28
VNINDEX,01/11/2012 00:00,387.95,83795.28
VNINDEX,02/11/2012 00:00,375.26,83795.28
VNINDEX,05/11/2012 00:00,377.27,83795.28
VNINDEX,06/11/2012 00:00,376.95,83795.28
VNINDEX,07/11/2012 00:00,380.9,83795.28
VNINDEX,08/11/2012 00:00,385.6,83795.28
VNINDEX,09/11/2012 00:00,386.71,83795.28
VNINDEX,12/11/2012 00:00,388.62,83795.28
VNINDEX,13/11/2012 00:00,385.22,83795.28
VNINDEX,14/11/2012 00:00,387.71,83795.28
VNINDEX,15/11/2012 00:00,386.91,83795.28
VNINDEX,16/11/2012 00:00,385.71,83795.28
VNINDEX,19/11/2012 00:00,383.32,83795.28
VNINDEX,20/11/2012 00:00,385.1,83795.28
VNINDEX,21/11/2012 00:00,383.87,83795.28
VNINDEX,22/11/2012 00:00,383.22,83795.28
VNINDEX,23/11/2012 00:00,381.71,83795.28
VNINDEX,26/11/2012 00:00,377.9,83795.28
VNINDEX,27/11/2012 00:00,376.89,83795.28
VNINDEX,28/11/2012 00:00,375.79,83795.28
VNINDEX,29/11/2012 00:00,378.2,83795.28
VNINDEX,30/11/2012 00:00,377.82,83795.28
VNINDEX,03/12/2012 00:00,379.27,83795.28
VNINDEX,04/12/2012 00:00,382.1,83795.28
VNINDEX,05/12/2012 00:00,385.69,83795.28
VNINDEX,06/12/2012 00:00,385.69,83795.28
VNINDEX,07/12/2012 00:00,383.8,83795.28
VNINDEX,10/12/2012 00:00,386.69,83795.28
VNINDEX,11/12/2012 00:00,389.37,83795.28
VNINDEX,12/12/2012 00:00,391.08,83795.28
VNINDEX,13/12/2012 00:00,391.19,83795.28
VNINDEX,14/12/2012 00:00,392.21,83795.28
VNINDEX,17/12/2012 00:00,393.63,83795.28
VNINDEX,18/12/2012 00:00,393.39,83795.28
VNINDEX,19/12/2012 00:00,398.59,83795.28
VNINDEX,20/12/2012 00:00,399.68,83795.28
VNINDEX,21/12/2012 00:00,396.78,83795.28
VNINDEX,24/12/2012 00:00,399.71,83795.28
VNINDEX,25/12/2012 00:00,401.34,83795.28
VNINDEX,26/12/2012 00:00,406.1,83795.28
VNINDEX,27/12/2012 00:00,409.97,83795.28
VNINDEX,28/12/2012 00:00,413.73,83795.28
VNINDEX,02/01/2013 00:00,418.35,83795.28
VNINDEX,03/01/2013 00:00,419.27,81686.88
VNINDEX,04/01/2013 00:00,426.06,82625.88
VNINDEX,07/01/2013 00:00,434.19,82915.15
VNINDEX,08/01/2013 00:00,447.16,84097.92
VNINDEX,09/01/2013 00:00,448.77,83667.91
VNINDEX,10/01/2013 00:00,460.12,84435.63
VNINDEX,11/01/2013 00:00,462.69,85977.42
VNINDEX,14/01/2013 00:00,458.97,87897
VNINDEX,15/01/2013 00:00,461.42,91165.21
VNINDEX,16/01/2013 00:00,465.25,95077.73
VNINDEX,17/01/2013 00:00,456.76,94725.34
VNINDEX,18/01/2013 00:00,454.16,92838.78
VNINDEX,21/01/2013 00:00,447.79,92982.04
VNINDEX,22/01/2013 00:00,442.85,90973.09
VNINDEX,23/01/2013 00:00,443.37,90973.09
VNINDEX,24/01/2013 00:00,452.4,90973.09
VNINDEX,25/01/2013 00:00,468.09,90973.09
VNINDEX,28/01/2013 00:00,479.6,90973.09
VNINDEX,29/01/2013 00:00,484.01,90973.09
VNINDEX,30/01/2013 00:00,487.6,90973.09
VNINDEX,31/01/2013 00:00,479.79,90973.09
VNINDEX,01/02/2013 00:00,483.42,90973.09
VNINDEX,04/02/2013 00:00,482.38,91378.38
VNINDEX,05/02/2013 00:00,477.36,90292.8
VNINDEX,06/02/2013 00:00,488.36,94456.33
VNINDEX,07/02/2013 00:00,490.62,95372.58
VNINDEX,08/02/2013 00:00,494.03,97014.02
VNINDEX,18/02/2013 00:00,493.95,97406.96
VNINDEX,19/02/2013 00:00,490.78,98213.18
VNINDEX,20/02/2013 00:00,494.83,101553.54
VNINDEX,21/02/2013 00:00,476.73,93821.05
VNINDEX,22/02/2013 00:00,477.69,94360.46
VNINDEX,25/02/2013 00:00,483.69,94360.46
VNINDEX,26/02/2013 00:00,465.05,94360.46
VNINDEX,27/02/2013 00:00,465.72,94360.46
VNINDEX,28/02/2013 00:00,474.56,94360.46
VNINDEX,01/03/2013 00:00,477.15,94360.46
VNINDEX,04/03/2013 00:00,468.74,94360.46
VNINDEX,05/03/2013 00:00,462.12,94360.46
VNINDEX,06/03/2013 00:00,471.09,94360.46
VNINDEX,07/03/2013 00:00,466.63,94360.46
VNINDEX,08/03/2013 00:00,470.68,94360.46
VNINDEX,11/03/2013 00:00,476.5,94360.46
VNINDEX,12/03/2013 00:00,475.34,94360.46
VNINDEX,13/03/2013 00:00,473.18,94360.46
VNINDEX,14/03/2013 00:00,474.6,94360.46
VNINDEX,15/03/2013 00:00,481.35,94360.46
VNINDEX,18/03/2013 00:00,479.13,94360.46
VNINDEX,19/03/2013 00:00,480.48,94360.46
VNINDEX,20/03/2013 00:00,487.04,94360.46
VNINDEX,21/03/2013 00:00,491.79,94360.46
VNINDEX,22/03/2013 00:00,489.99,94360.46
VNINDEX,25/03/2013 00:00,493.57,94360.46
VNINDEX,26/03/2013 00:00,489.46,94360.46
VNINDEX,27/03/2013 00:00,491.26,94360.46
VNINDEX,28/03/2013 00:00,490.67,94360.46
VNINDEX,29/03/2013 00:00,491.04,94360.46
VNINDEX,01/04/2013 00:00,505.81,94360.46
VNINDEX,02/04/2013 00:00,509.43,95064.23
VNINDEX,03/04/2013 00:00,505.93,95580.93
VNINDEX,04/04/2013 00:00,497.35,93839.24
VNINDEX,05/04/2013 00:00,502.58,96379.8
VNINDEX,08/04/2013 00:00,506.66,96717.28
VNINDEX,09/04/2013 00:00,510.49,96816.83
VNINDEX,10/04/2013 00:00,496.5,94027.49
VNINDEX,11/04/2013 00:00,504.07,95688.88
VNINDEX,12/04/2013 00:00,494.27,93889.41
VNINDEX,15/04/2013 00:00,480.02,93927.59
VNINDEX,16/04/2013 00:00,478.07,93927.59
VNINDEX,17/04/2013 00:00,483.99,93927.59
VNINDEX,18/04/2013 00:00,473.21,93927.59
VNINDEX,22/04/2013 00:00,468.43,93927.59
VNINDEX,23/04/2013 00:00,473.69,93927.59
VNINDEX,24/04/2013 00:00,472.89,93927.59
VNINDEX,25/04/2013 00:00,476.59,93927.59
VNINDEX,26/04/2013 00:00,474.51,93927.59
VNINDEX,02/05/2013 00:00,473.02,93927.59
VNINDEX,03/05/2013 00:00,475.24,93927.59
VNINDEX,06/05/2013 00:00,488.32,93927.59
VNINDEX,07/05/2013 00:00,485.58,93927.59
VNINDEX,08/05/2013 00:00,485.07,93927.59
VNINDEX,09/05/2013 00:00,486.22,93927.59
VNINDEX,10/05/2013 00:00,486.1,93927.59
VNINDEX,13/05/2013 00:00,488.93,93927.59
VNINDEX,14/05/2013 00:00,483.85,93927.59
VNINDEX,15/05/2013 00:00,485.97,93927.59
VNINDEX,16/05/2013 00:00,490.34,93927.59
VNINDEX,17/05/2013 00:00,487.6,93927.59
VNINDEX,20/05/2013 00:00,492.27,93927.59
VNINDEX,21/05/2013 00:00,500.18,93927.59
VNINDEX,22/05/2013 00:00,502.23,93927.59
VNINDEX,23/05/2013 00:00,498.22,93927.59
VNINDEX,24/05/2013 00:00,500.24,93927.59
VNINDEX,27/05/2013 00:00,512.41,93927.59
VNINDEX,28/05/2013 00:00,516.33,93927.59
VNINDEX,29/05/2013 00:00,515.09,93927.59
VNINDEX,30/05/2013 00:00,521.45,93927.59
VNINDEX,31/05/2013 00:00,518.39,93927.59
VNINDEX,03/06/2013 00:00,517.03,93927.59
VNINDEX,04/06/2013 00:00,510.69,91832.88
VNINDEX,05/06/2013 00:00,514.64,94039.49
VNINDEX,06/06/2013 00:00,520.9,96440.44
VNINDEX,07/06/2013 00:00,527.97,95619.37
VNINDEX,10/06/2013 00:00,524.56,94337.88
VNINDEX,11/06/2013 00:00,521.95,94160.08
VNINDEX,12/06/2013 00:00,518.24,94012.08
VNINDEX,13/06/2013 00:00,515.09,94037.51
VNINDEX,14/06/2013 00:00,509.03,93659.42
VNINDEX,17/06/2013 00:00,498.52,93337.55
VNINDEX,18/06/2013 00:00,498.88,93337.55
VNINDEX,19/06/2013 00:00,503.37,93337.55
VNINDEX,20/06/2013 00:00,499.51,93337.55
VNINDEX,21/06/2013 00:00,498.84,93337.55
VNINDEX,24/06/2013 00:00,489.74,93337.55
VNINDEX,25/06/2013 00:00,473.02,93337.55
VNINDEX,26/06/2013 00:00,473.53,93337.55
VNINDEX,27/06/2013 00:00,482.95,93337.55
VNINDEX,28/06/2013 00:00,481.13,93337.55
VNINDEX,01/07/2013 00:00,480.04,93337.55
VNINDEX,02/07/2013 00:00,489.84,93337.55
VNINDEX,03/07/2013 00:00,487.35,93337.55
VNINDEX,04/07/2013 00:00,487.22,93337.55
VNINDEX,05/07/2013 00:00,485.66,93337.55
VNINDEX,08/07/2013 00:00,482.77,93337.55
VNINDEX,09/07/2013 00:00,485.5,93337.55
VNINDEX,10/07/2013 00:00,484.43,93337.55
VNINDEX,11/07/2013 00:00,484.47,93337.55
VNINDEX,12/07/2013 00:00,493.99,93337.55
VNINDEX,15/07/2013 00:00,494.1,93337.55
VNINDEX,16/07/2013 00:00,496.22,93337.55
VNINDEX,17/07/2013 00:00,497.5,93337.55
VNINDEX,18/07/2013 00:00,496.84,93337.55
VNINDEX,19/07/2013 00:00,503.76,93337.55
VNINDEX,22/07/2013 00:00,506.16,93337.55
VNINDEX,23/07/2013 00:00,504.29,93337.55
VNINDEX,24/07/2013 00:00,494.18,93337.55
VNINDEX,25/07/2013 00:00,491.78,93337.55
VNINDEX,26/07/2013 00:00,493.93,93337.55
VNINDEX,29/07/2013 00:00,485.69,93337.55
VNINDEX,30/07/2013 00:00,488.54,93337.55
VNINDEX,31/07/2013 00:00,491.85,93337.55
VNINDEX,01/08/2013 00:00,492.43,93337.55
VNINDEX,02/08/2013 00:00,494.66,93337.55
VNINDEX,05/08/2013 00:00,493.66,93337.55
VNINDEX,06/08/2013 00:00,496.56,93337.55
VNINDEX,07/08/2013 00:00,500.1,93337.55
VNINDEX,08/08/2013 00:00,498.22,93337.55
VNINDEX,09/08/2013 00:00,500.62,93337.55
VNINDEX,12/08/2013 00:00,499.46,93337.55
VNINDEX,13/08/2013 00:00,497.73,93337.55
VNINDEX,14/08/2013 00:00,503.57,93337.55
VNINDEX,15/08/2013 00:00,508.22,93337.55
VNINDEX,16/08/2013 00:00,507.79,93337.55
VNINDEX,19/08/2013 00:00,511.02,93337.55
VNINDEX,20/08/2013 00:00,504.81,93337.55
VNINDEX,21/08/2013 00:00,502.7,93337.55
VNINDEX,22/08/2013 00:00,496.12,93337.55
VNINDEX,23/08/2013 00:00,486.82,93337.55
VNINDEX,26/08/2013 00:00,490.54,93337.55
VNINDEX,27/08/2013 00:00,485.57,93337.55
VNINDEX,28/08/2013 00:00,473.3,93337.55
VNINDEX,29/08/2013 00:00,468.55,93337.55
VNINDEX,30/08/2013 00:00,472.7,93337.55
VNINDEX,03/09/2013 00:00,472.17,93337.55
VNINDEX,04/09/2013 00:00,471.45,93337.55
VNINDEX,05/09/2013 00:00,477.57,93337.55
VNINDEX,06/09/2013 00:00,480.03,93337.55
VNINDEX,09/09/2013 00:00,470.16,93337.55
VNINDEX,10/09/2013 00:00,474.53,93337.55
VNINDEX,11/09/2013 00:00,476.4,93337.55
VNINDEX,12/09/2013 00:00,475.59,93337.55
VNINDEX,13/09/2013 00:00,476.42,93337.55
VNINDEX,16/09/2013 00:00,475.57,93337.55
VNINDEX,17/09/2013 00:00,477.73,93337.55
VNINDEX,18/09/2013 00:00,474.26,93337.55
VNINDEX,19/09/2013 00:00,476.09,93337.55
VNINDEX,20/09/2013 00:00,477.19,93337.55
VNINDEX,23/09/2013 00:00,479.09,93337.55
VNINDEX,24/09/2013 00:00,482.82,93337.55
VNINDEX,25/09/2013 00:00,486.22,93337.55
VNINDEX,26/09/2013 00:00,485.11,93337.55
VNINDEX,27/09/2013 00:00,486.61,93337.55
VNINDEX,30/09/2013 00:00,492.63,93337.55
VNINDEX,01/10/2013 00:00,492.24,93337.55
VNINDEX,02/10/2013 00:00,494.39,94462.95
VNINDEX,03/10/2013 00:00,492.3,93954.43
VNINDEX,04/10/2013 00:00,497.5,91847.92
VNINDEX,07/10/2013 00:00,500.47,92329.59
VNINDEX,08/10/2013 00:00,502.22,91640.31
VNINDEX,09/10/2013 00:00,500.67,93418.84
VNINDEX,10/10/2013 00:00,494.81,92224.66
VNINDEX,11/10/2013 00:00,494.53,90942.55
VNINDEX,14/10/2013 00:00,493.62,90916.04
VNINDEX,15/10/2013 00:00,495.72,92936.93
VNINDEX,16/10/2013 00:00,498.96,94059.45
VNINDEX,17/10/2013 00:00,499.59,94965.6
VNINDEX,18/10/2013 00:00,500.83,95361.33
VNINDEX,21/10/2013 00:00,501.57,94951.19
VNINDEX,22/10/2013 00:00,500.57,93551.52
VNINDEX,23/10/2013 00:00,504.05,96002.97
VNINDEX,24/10/2013 00:00,501.17,94695.31
VNINDEX,25/10/2013 00:00,500.75,94422.73
VNINDEX,28/10/2013 00:00,496.46,95413.2
VNINDEX,29/10/2013 00:00,497.08,94944.46
VNINDEX,30/10/2013 00:00,499.07,94403.38
VNINDEX,31/10/2013 00:00,497.41,93889.34
VNINDEX,01/11/2013 00:00,497.08,94381.77
VNINDEX,04/11/2013 00:00,497.07,95867.88
VNINDEX,05/11/2013 00:00,499.79,99375.48
VNINDEX,06/11/2013 00:00,502.52,101140.77
VNINDEX,07/11/2013 00:00,499.86,101870.87
VNINDEX,08/11/2013 00:00,498.61,102847.87
VNINDEX,11/11/2013 00:00,501.08,105078.27
VNINDEX,12/11/2013 00:00,497.65,105274.43
VNINDEX,13/11/2013 00:00,496.12,104559.56
VNINDEX,14/11/2013 00:00,497.85,104011.87
VNINDEX,15/11/2013 00:00,501.34,106360.13
VNINDEX,18/11/2013 00:00,506.48,108195.58
VNINDEX,19/11/2013 00:00,504.71,109333.81
VNINDEX,20/11/2013 00:00,505.52,114038.8
VNINDEX,21/11/2013 00:00,503.54,111956.77
VNINDEX,22/11/2013 00:00,505.64,113464.9
VNINDEX,25/11/2013 00:00,506.46,113750.91
VNINDEX,26/11/2013 00:00,509.16,117443.38
VNINDEX,27/11/2013 00:00,508.43,119950.56
VNINDEX,28/11/2013 00:00,507.71,119217.71
VNINDEX,29/11/2013 00:00,507.78,116801.8
VNINDEX,02/12/2013 00:00,508.53,115526.24
VNINDEX,03/12/2013 00:00,511.62,120005.63
VNINDEX,04/12/2013 00:00,510.88,119831.13
VNINDEX,05/12/2013 00:00,510.03,117690.56
VNINDEX,06/12/2013 00:00,510.12,115564.61
VNINDEX,09/12/2013 00:00,511.23,115114.1
VNINDEX,10/12/2013 00:00,511.6,115041.05
VNINDEX,11/12/2013 00:00,505.31,110044.22
VNINDEX,12/12/2013 00:00,506.92,109092.61
VNINDEX,13/12/2013 00:00,506.06,109505.6
VNINDEX,16/12/2013 00:00,502.04,111813.07
VNINDEX,17/12/2013 00:00,505.67,113028.48
VNINDEX,18/12/2013 00:00,505.25,113028.48
VNINDEX,19/12/2013 00:00,506.28,113028.48
VNINDEX,20/12/2013 00:00,504.45,113028.48
VNINDEX,23/12/2013 00:00,508.68,113028.48
VNINDEX,24/12/2013 00:00,505.62,113028.48
VNINDEX,25/12/2013 00:00,504.42,113028.48
VNINDEX,26/12/2013 00:00,506.55,113028.48
VNINDEX,27/12/2013 00:00,506.41,113028.48
VNINDEX,30/12/2013 00:00,500.35,113028.48
VNINDEX,31/12/2013 00:00,504.63,113028.48
VNINDEX,02/01/2014 00:00,504.51,113028.48
VNINDEX,03/01/2014 00:00,505.37,113028.48
VNINDEX,06/01/2014 00:00,509.1,113028.48
VNINDEX,07/01/2014 00:00,510.12,113028.48
VNINDEX,08/01/2014 00:00,513.9,113028.48
VNINDEX,09/01/2014 00:00,516.98,113028.48
VNINDEX,10/01/2014 00:00,518.94,113028.48
VNINDEX,13/01/2014 00:00,521.11,113028.48
VNINDEX,14/01/2014 00:00,522.31,113028.48
VNINDEX,15/01/2014 00:00,526.68,113028.48
VNINDEX,16/01/2014 00:00,533.54,113028.48
VNINDEX,17/01/2014 00:00,543.59,113028.48
VNINDEX,20/01/2014 00:00,553.67,113028.48
VNINDEX,21/01/2014 00:00,559.91,113028.48
VNINDEX,22/01/2014 00:00,551.92,113028.48
VNINDEX,23/01/2014 00:00,553.55,113028.48
VNINDEX,24/01/2014 00:00,560.19,113028.48
VNINDEX,27/01/2014 00:00,556.52,113028.48
VNINDEX,06/02/2014 00:00,554.68,113028.48
VNINDEX,07/02/2014 00:00,549.76,110005.83
VNINDEX,10/02/2014 00:00,555.9,111305.53
VNINDEX,11/02/2014 00:00,553.9,109478.02
VNINDEX,12/02/2014 00:00,564.25,112263.91
VNINDEX,13/02/2014 00:00,570.18,111063.19
VNINDEX,14/02/2014 00:00,572.22,111290.25
VNINDEX,17/02/2014 00:00,570.2,113770.59
VNINDEX,18/02/2014 00:00,574.56,116135.51
VNINDEX,19/02/2014 00:00,578.12,116029.74
VNINDEX,20/02/2014 00:00,571.04,110415.58
VNINDEX,21/02/2014 00:00,570.57,110819.04
VNINDEX,24/02/2014 00:00,576.58,113112.09
VNINDEX,25/02/2014 00:00,586.2,114227.16
VNINDEX,26/02/2014 00:00,589.81,114954.18
VNINDEX,27/02/2014 00:00,584.79,113483.54
VNINDEX,28/02/2014 00:00,586.48,113559.31
VNINDEX,03/03/2014 00:00,573.38,112396.99
